the_geom,property_name,name,area,stroke,stroke_width,marker_size,fill,fill_opacity,crop_name
0106000020E6100000010000000103000000010000000A000000E1EEACDD76315EC0B471C45A7C8E42401630815B77315EC0357BA015188E4240CF83BBB376315EC03CA06CCA158E4240E813799274315EC0FC1873D7128E4240EF38454772315EC0271422E0108E4240E5D5390664315EC0033E3F8C108E4240AF94658863315EC0CAFD0E45818E4240CC6262F371315EC0EDD3F198818E4240E813799274315EC05F7B6649808E4240E1EEACDD76315EC0B471C45A7C8E4240,Delta Ranch,D-19 Block #11,9.81 acre,#FF0000,1,medium,#FF0000,0.8,Watermelon
0106000020E6100000010000000103000000010000000A000000A913D044D8305EC0D847A7AE7C8E4240F0BF95ECD8305EC01288D7F50B8E4240D4F19881CA305EC0EEB1F4A10B8E4240696FF085C9305EC0E78C28ED0D8E4240342E1C08C9305EC0D9429083128E4240DB166536C8305EC07C0F971C778E4240FFEC478AC8305EC074EACA67798E4240B01BB62DCA305EC02619390B7B8E4240624A24D1CB305EC0B471C45A7C8E4240A913D044D8305EC0D847A7AE7C8E4240,Delta Ranch,D-19 Block #1,8.14 acre,#FF0000,1,medium,#FF0000,0.8,Watermelon
0106000020E61000000100000001030000000100000005000000B7B41A12F7305EC066A032FE7D8E424010CCD1E3F7305EC07C0A80F10C8E424077103B53E8305EC059349D9D0C8E4240FB22A12DE7305EC01FF46C567D8E4240B7B41A12F7305EC066A032FE7D8E4240,Delta Ranch,D-19 Block #3,8.08 acre,#FF0000,1,medium,#FF0000,0.8,Watermelon
0106000020E610000001000000010300000001000000050000006C3EAE0D15315EC0AD4CF8A57E8E42400C022B8716315EC0E78C28ED0D8E4240A987687407315EC0C3B645990D8E424009C4EBFA05315EC08A7615527E8E42406C3EAE0D15315EC0AD4CF8A57E8E4240,Delta Ranch,D-19 Block #5,7.73 acre,#FF0000,1,medium,#FF0000,0.8,Watermelon
0106000020E61000000100000001030000000100000005000000D3F6AFAC34315EC018CFA0A17F8E42402C0E677E35315EC0520FD1E80E8E4240A5BDC11726315EC02E39EE940E8E42404CA60A4625315EC0F4F8BD4D7F8E4240D3F6AFAC34315EC018CFA0A17F8E4240,Delta Ranch,D-19 Block #7,7.9 acre,#FF0000,1,medium,#FF0000,0.8,Watermelon
0106000020E610000001000000010300000001000000050000000C022B8716315EC08B54185B088E424053AEF02E17315EC061545227A08D4240130A117008315EC05A2F8672A28D4240BBF2599E07315EC0677E3507088E42400C022B8716315EC08B54185B088E4240,Delta Ranch,D-18 Block #5,6.94 acre,#FF0000,1,medium,#FF0000,0.8,Watermelon
0106000020E610000001000000010300000001000000390000009D0CA16471315EC0C4C07F370A9642407A5AA0ED74315EC0C4B98FD90896424072A6873876315EC03682EDE103964240C11CDAB575315EC029763380F39542406591259374315EC082CDA114E19542406BF18CF170315EC040B2C04DDC954240C7EFB47D6D315EC0BFDD490CD8954240C2BC7E9069315EC082635826D495424022BAA5E564315EC0D3005AD9D295424058D86D855F315EC06F4B8AE5D1954240B0EB09515B315EC0327001FDD095424059318E5157315EC0310F86F6D1954240AEE1CA9C52315EC01BFD3949D3954240501E2B0E4F315EC08AD50C27D6954240D3F8D20D4A315EC085E4C05AD8954240BB9592FF46315EC0E5F752FDD8954240CEF62B8842315EC046E74DF2D9954240765CEB793F315EC0B968DE94DA9542406823B61C3D315EC0EE3620FEDB9542408B646E9B38315EC0B01FE392DF954240DB9003E133315EC06E755065E295424096D235AB2F315EC057E6B0DCE195424074D70D7B2B315EC0BC3039D4DF954240FE0D6BF128315EC0B02CA61BDD954240A1DD47F125315EC0FCE998FED99542403795790822315EC0657C1035D8954240F757D3121E315EC08950B98ED6954240DE9E7CCB1A315EC0C194146FD6954240DF8E3BBD17315EC0CB7DB011D7954240E5F580A614315EC02D80F9F3D99542402C4EC58F11315EC0A7BE42D6DC9542407E98ED820E315EC0965BD318DD95424005BBBC7B0B315EC009828CDBDB954240865792DD06315EC013BECD2ED795424033FA680302315EC01C75B67FD2954240E09676DEFA305EC00FDA6E5ACA9542408A4F5E2AF4305EC03BF87619C495424036BFB69DEB305EC0DD9894E6BB954240CAA62473E4305EC05A631941B5954240AA1AD6BADD305EC005D2F81FB09542406D3D58DFD8305EC07064DED0AB954240DC5CE467D4305EC099166F89A9954240C5F77D6FD0305EC0A859F0A2A89542400E207E65CD305EC0C42A9B25A8954240ED15E9EEC9305EC01C90FEA3A4954240374FFBD8C7305EC0D761C40FA395424039B44797C4305EC0B9D73570A1954240ED58A6ADBF305EC093E6AAE0A095424080C270E7BE305EC01E02A0F5A8954240FEC36822BF305EC0E59B1FDCB595424070E264BDBE305EC07BFDACB8C0954240CC64F7D2BC305EC08F6722A3D6954240CD0C0A81BA305EC02B36FA7101964240FAC4E8A2BB305EC077AB051D0496424098BF2702BD305EC06292606A069642408A84EE07C0305EC0A724AD07089642409D0CA16471315EC0C4C07F370A964240,Hereford,H-09,51.7 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E61000000100000001030000000100000014000000841ECA8C572E5EC0537C226C248F424073FB52D1572E5EC02D60B02E228F4240AB1E0282522E5EC0C51E4E1A1D8F42409B9763884F2E5EC03350E37C188F4240E7BB82424D2E5EC03CD960E6138F42409A811E894A2E5EC079BC632B0E8F42403DEA2E39482E5EC0240694340C8F4240408ECFBA442E5EC0181B2CF20A8F4240CD7DB420372E5EC03209634C0C8F424077475675322E5EC07DC1665E0B8F424083B2AF962D2E5EC0D7185D2E088F4240B37FF3202A2E5EC093092FAC048F4240832F7356252E5EC00C63BB3CFC8E424087C93981232E5EC09FA5978AF98E4240858020A9212E5EC0ED095E98F78E42409475E8C61F2E5EC09ED9D745F88E4240F32F780E132E5EC09C9FCC891C8F424055FAF302132E5EC0C2BE75891F8F4240197795A0142E5EC0C2998019218F4240841ECA8C572E5EC0537C226C248F4240,Kreyenhagen,K-04,7.2 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E61000000100000001030000000100000016000000BDCA00E9262B5EC0ACC0250D34934240FFC36640BC2A5EC040A44FF32592424075181AB6B12A5EC0B1612A3E2F9242401CBD9001B42A5EC0ABD8B1C15692424034740AEAB22A5EC0AF60FED6609242404FB8A91CB32A5EC00F2F8679729242408633FFB8B72A5EC01923024AB49242403EDF099AB72A5EC0FD511A29BC924240A355EDB1BA2A5EC028A3A648C8924240F407255AC02A5EC046F8FC41D5924240976A3653CB2A5EC0BB842BF1E692424043CE650DD62A5EC0E200CB5DF99242402BB11043DE2A5EC00320EBF007934240C088F050E72A5EC01046C98C1C934240C843F484E92A5EC0861A2BA32593424001DE406EEC2A5EC0D569BE602E934240FB0FD395F22A5EC0740F087F39934240314F04D2F82A5EC01D51E25D3F9342408B07DA8E002B5EC09905CEEB3E9342405E59DCA0192B5EC0B6CCA8BC38934240874539FF242B5EC02134FF9936934240BDCA00E9262B5EC0ACC0250D34934240,Pick Anderson,P-18,59.5 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E6100000010000000103000000010000001900000004A767B01D305EC0ECEBB760FA8E4240BDEF6DC61C305EC0A343C9D7F88E424089E40232B82F5EC051514E45F18E42404482374AB62F5EC02998D372F38E4240507E7133B62F5EC081F32B72F98E424089776D09B72F5EC0C0648D3A008F42409A9668F1B82F5EC063A898CD0D8F42404B6BE988BB2F5EC066845B871C8F424015F0AB87BD2F5EC0F6F20C1B248F4240C79C93DDC12F5EC063AD89C52B8F4240C7C7F4FDC42F5EC01B6D5704368F424056234400C62F5EC02E8D8CEE408F4240D937DF44C62F5EC02947B5714E8F4240392E78A9C52F5EC0663021CC578F42402DAB515AC42F5EC028C6B61F618F42407F420188C42F5EC0141495E1648F4240287ED097C62F5EC0DDFEC2F5678F4240D4BD2380CC2F5EC011F48BEF718F424017708DCDD02F5EC0426EC6D97B8F4240D9D1E076D42F5EC0891DC4DD838F42409495575CDA2F5EC0EDB672978E8F4240AC916964DD2F5EC0E8CFF9748F8F4240D5657D1C18305EC0003FFA8F938F4240A462C4E918305EC060B1AF178F8F424004A767B01D305EC0ECEBB760FA8E4240,Delta Ranch,D-07,61.7 acre,#FF0000,1,medium,#FF0000,0.8,Tomato
0106000020E6100000010000000103000000010000001D000000530B640DBC2A5EC060DC61D8128B42404CF9DEE3C02A5EC0315046E9178B4240CA1E5B6AC52A5EC029180B091B8B42401B65FE16022B5EC05F7831BB4C8B4240B1F3ADA66E2B5EC0D90230F2A48B424093D2B3976F2B5EC0CDA09D9BA48B4240324272D96F2B5EC07CF8231EA38B424043126BB86A2B5EC0D21A2A6A928B4240FFCA626D4F2B5EC088B1A9953F8B424095D1DE9A4B2B5EC0212DF84E358B424076BA64A3482B5EC045850751308B42400F6B9F62422B5EC07E6420F22B8B42408DEF385E282B5EC09FFF61EC1E8B42401B4DCAC8122B5EC0AB0621D3128B42403EF874A40E2B5EC05B1459290E8B42404F74A1120A2B5EC040BD2CDB068B4240C988804D022B5EC061FCA78CFA8A42404B79C314F92A5EC0392E5FAFE98A4240FA560A73E32A5EC0F58E7834C28A4240F04C9609C62A5EC03BDCBB2A8F8A424026AA2B6ABF2A5EC0AE149C67848A4240EC819853BD2A5EC06C988932838A42403ABA5C3DBA2A5EC09FD27613868A42405C8AF0CDA22A5EC076EF8988A68A42400298E3728F2A5EC05CA73D66C08A4240CA482A648F2A5EC0FDF4C825C48A424036313214A92A5EC065D94038F58A42408A789611B92A5EC002E933FA0E8B4240530B640DBC2A5EC060DC61D8128B4240,Las Animas,L-22,85.8 acre,#FF0000,1,medium,#FF0000,0.8,Alfalfa
0106000020E6100000010000000103000000010000002500000016E26DEE3A335EC0D7CFC9186B95424061EBB33539335EC06F5FE103669542404910699337335EC0E98F54946595424046C1B03735335EC07361F29D6695424015F60C312E335EC09501215B66954240CF21BBAD2A335EC0FE11B7396695424039C81C4026335EC0E558898F6495424024321CE11D335EC0AD81BE1F60954240E7DFCB1C1B335EC0D0484E055D95424084273B2F14335EC0E3FD200356954240C7FD118210335EC0FAF6F5FF50954240952C06340B335EC0AB9C2E2D4B95424007B4843F04335EC0A517DD0A46954240DE11C4EA01335EC08991A334459542400AABF57EFB325EC07771E43B4695424076B081FCF6325EC07FE115314A954240C02374EAEC325EC0EB48FB4C4F954240223370AFE6325EC060FD1E565395424046DAC706E1325EC0DAC448C0559542403D9CB2D3DC325EC048DC0CF4599542403E8989D4DB325EC0D1EBB20A5E954240AC94B75DDD325EC0516398396595424013F2F94FE5325EC0E29EF3C576954240DD23105A01335EC007E7B557B7954240C5BB9C7C03335EC0BC68CF07BB95424014C5F1FA02335EC0E51315A3BD9542403D26920AFC325EC065DC5B81C79542401B8C5247FB325EC054903E9ACB954240B44D8EAEFB325EC0197D511ED0954240A216433001335EC016E80B33D89542400843133924335EC098A981A210964240713E862427335EC0F700C1E21396424080B4FD2F2A335EC0381BB8FF13964240B96C068231335EC0F8C833251096424052CA5B6038335EC0931E55260B9642401061E47939335EC0B16A386C0596424016E26DEE3A335EC0D7CFC9186B954240,Hereford,H-02,53.2 acre,#FF0000,1,medium,#FF0000,0.8,Wheat
0106000020E61000000100000001030000000100000040000000AECE8E6F9C335EC0403897B1E79442401FFF51A19E335EC074772DC6E19442400508DE2FA0335EC055428D54D7944240E2B95461A2335EC0DAE660C4C694424072D58DC4A6335EC03DEDDDCCAA944240C696C485A9335EC005EF99869E9442401754AC73AC335EC044F2FB61969442407EDFD21FB1335EC0A61273D2919442407C6AD135B6335EC0D9470EDE8B944240E78E1732B7335EC0664044878894424022686F11B6335EC00B12667C85944240AAD84F7FAB335EC0A6A28BDC81944240C0C155B4A6335EC04673A58A7E944240B648A5169E335EC058E8D7D87A944240518EEB2F99335EC00269558A799442406842B8638F335EC0DBFD518D769442405DCB99C888335EC02985F03274944240152A4A5F84335EC0C41CAB737094424075554C3A80335EC0349E55DD719442407F6C699A7D335EC0FC268D2475944240B5458A517C335EC094A7679F79944240A246A6427D335EC0A3A292A17C944240201FA50A7F335EC0B556B51283944240B115970E81335EC02EAC1086899442401B5DF36781335EC0E7F9ADC9919442405019FCF57F335EC0912195049A9442406CBC687B7B335EC0BF873A92A69442409622FC4175335EC0D50492B7AF94424034355CAB6F335EC0A1F16821B294424005B7E58F6A335EC0B4AC97B6B494424042EAB9FB63335EC0A7D72CF8B5944240C6F22F085C335EC06E42A2ECB4944240C97E1E5053335EC04AE7F059B8944240E5C5E54B4B335EC03F72E7CDBB9442400C1DF97541335EC0AD816C70BB944240A96D18B53A335EC0713E2190B89442403B5E81DE34335EC0F6F59338B794424070C0456730335EC0DF10272EB8944240A2CCBF222D335EC0DD470C4FB79442406FA1F0D42A335EC043DECD14BA94424098EA5A752B335EC02FCE075BBF944240512327452C335EC078C73887C294424012B440782B335EC0738CDA3FC9944240B27A7A5F29335EC0A1A7B8E7CD944240EE5C5E1424335EC068C4B875D794424087301A0720335EC0B637592FDC944240726182DE1C335EC0D5F1BD75DE944240C4F46FA11A335EC0237F05BCDC944240C59C261218335EC0EE139F83DB9442409F6A393F11335EC0D442EB06D8944240AB8367490A335EC09A677F44D3944240B3FB21C303335EC051854CC6D0944240F9720857FF325EC0028C1EBCCE9442403E6DBCFCFC325EC068B1BD65CF944240F0D19525FB325EC0D6E07AAFD3944240E7580E8FF5325EC0E9F167BFDA944240B038DD09F1325EC0C2F68474DF944240C3E36982ED325EC07D05F072E094424095522CF5E6325EC01DA47ED4DF944240E1878C85E6325EC03F43190CE394424033E782A400335EC0140957AC36954240EC089B460C335EC0A0BF79B6319542403A876FEA97335EC0086EE866EC944240AECE8E6F9C335EC0403897B1E7944240,Hereford,H-04,77.7 acre,#FF0000,1,medium,#FF0000,0.8,Fallow
0106000020E610000001000000010300000001000000070000005F0CE544BB2A5EC0A01A2FDD249242405BEB8B84B62A5EC0A72215C616924240111E6D1CB12A5EC0834C327216924240DBDC989EB02A5EC0D95F764F1E924240DBDC989EB02A5EC0BCCB457C27924240FFB27BF2B02A5EC060B01BB62D9242405F0CE544BB2A5EC0A01A2FDD24924240,Non-Farm,NF-06,0.742177 acre,#00FF00,1,medium,#00FF00,0.8,
0106000020E610000001000000010300000001000000040000004E2844C0212C5EC0DC68006F818C424015C616821C2C5EC0D5264EEE778C4240834C3272162C5EC02315C616828C42404E2844C0212C5EC0DC68006F818C4240,Non-Farm,NF-09,0.252177 acre,#00FF00,1,medium,#00FF00,0.8,
0106000020E61000000100000001030000000100000004000000C8D2872EA82B5EC0F60B76C3B6914240A81DFE9AAC2B5EC044C02154A9914240E466B8019F2B5EC03D7E6FD39F914240C8D2872EA82B5EC0F60B76C3B6914240,Non-Farm,NF-07,0.51092 acre,#00FF00,1,medium,#00FF00,0.8,
0106000020E61000000100000001030000000100000018000000C6E1CCAFE62C5EC04BCD1E68059242403F1D8F19A82C5EC0520ABABDA4914240B16D5166832C5EC0930035B56C914240C6DCB5847C2C5EC0EF1B5F7B6691424018B2BAD5732C5EC0E1B4E0455F914240C7681D554D2C5EC045D8F0F44A914240E0A128D0272C5EC0614F3BFC35914240AE64C746202C5EC0936FB6B931914240357BA015182C5EC0695721E5279142409279E40F062C5EC062F88898129142405682C5E1CC2B5EC0541D7233DC9042402B4D4A41B72B5EC0CDCCCCCCCC9042405D6DC5FEB22B5EC0E97DE36BCF90424041BCAE5FB02B5EC046B6F3FDD4904240C4995FCD012C5EC053AEF02E17914240E0675C38102C5EC0E14048163091424043E21E4B1F2C5EC0D3139678409142407138F3AB392C5EC0DA5548F9499142408E40BCAE5F2C5EC09A081B9E5E914240EDB60BCD752C5EC08CDB68006F914240CD3B4ED1912C5EC09A7CB3CD8D9142409430D3F6AF2C5EC02F6EA301BC914240865AD3BCE32C5EC0D200DE0209924240C6E1CCAFE62C5EC04BCD1E6805924240,Non-Farm,NF-01,16.9178 acre,#00FF00,1,medium,#00FF00,0.8,
0106000020E61000000100000001030000000100000028000000BD18CA89762B5EC0A9D903ADC09042402CBCCB457C2B5EC0B1C403CAA6904240B6D617096D2B5EC03F00A94D9C904240A54E4013612B5EC0FF5BC98E8D904240A1100187502B5EC0317C444C89904240F7E978CC402B5EC05C77F354879042409EB5DB2E342B5EC0E38DCC237F904240DE1FEF552B2B5EC0A3E9EC6470904240BE4D7FF6232B5EC04DD6A887689042406519E258172B5EC0E353008C67904240F0164850FC2A5EC0386744696F9042400DAB7823F32A5EC08638D6C56D904240E6E8F17B9B2A5EC0475A2A6F4790424046CEC29E762A5EC03F52448655904240B13385CE6B2A5EC07FD93D7958904240350C1F11532A5EC09548A297519042404E7FF623452A5EC0F163CC5D4B904240795DBF60372A5EC0DCD78173469042400A9DD7D8252A5EC09548A29751904240A0FD4811192A5EC087FE092E5690424079E92631082A5EC09548A297519042404BCD1E68052A5EC0E3361AC05B9042401CEBE2361A2A5EC0861BF0F9619042408AABCABE2B2A5EC0956588635D90424011FC6F253B2A5EC07FD93D79589042409869FB57562A5EC02A00C63368904240032670EB6E2A5EC03F8C101E6D9042402A3A92CB7F2A5EC046EBA86A8290424091B8C7D2872A5EC04D10751F8090424066DAFE95952A5EC0F19D98F5629042403F00A94D9C2A5EC023BE13B35E9042409B728577B92A5EC08D5DA27A6B90424009A7052FFA2A5EC03FC6DCB584904240C959D8D30E2B5EC0F819170E849042402CD49AE61D2B5EC09CE1067C7E904240DE1FEF552B2B5EC0546F0D6C95904240F0A7C64B372B5EC05BB1BFEC9E904240DA5548F9492B5EC09413ED2AA49042403ED00A0C592B5EC09413ED2AA4904240BD18CA89762B5EC0A9D903ADC0904240,Non-Farm,NF-02,40.7877 acre,#00FF00,1,medium,#00FF00,0.8,
0106000020E61000000100000001030000000100000031000000832F4CA60A2A5EC0CE70033E3F9042408733BF9A032A5EC06AD95A5F24904240F9BD4D7FF6295EC072C45A7C0A90424012312592E8295EC08733BF9A0390424000A94D9CDC295EC05C1B2AC6F98F424079758E01D9295EC0799274CDE48F42407D7901F6D1295EC0809A5AB6D68F42402041F163CC295EC0793BC269C18F4240F6285C8FC2295EC06B7D91D0968F4240C1CAA145B6295EC08F19A88C7F8F4240FD304278B4295EC03ACC9717608F42408126C286A7295EC088635DDC468F424044A33B889D295EC0F3C81F0C3C8F4240BD5296218E295EC033333333338F42406F641EF983295EC0890CAB78238F42409604A8A965295EC0C2FA3F87F98E4240B398D87C5C295EC0D061BEBC008F4240D751D50451295EC03BE466B8018F42405322895E46295EC06C04E275FD8E4240977329AE2A295EC0C9E53FA4DF8E42407AA52C431C295EC0B459F5B9DA8E42407B6B60AB04295EC0C2DD59BBED8E4240B3CD8DE909295EC05EBA490C028F4240102384471B295EC0026553AEF08E42409A779CA223295EC06DE7FBA9F18E4240280AF4893C295EC05ED72FD80D8F4240C5C9FD0E45295EC0BB0F406A138F42404F1E166A4D295EC0FB96395D168F4240DE9387855A295EC0B3EA73B5158F42404F58E20165295EC02592E865148F42404148163081295EC0C1A8A44E408F4240FAB836548C295EC07A19C5724B8F4240363CBD5296295EC06CCF2C09508F42406B9A779CA2295EC08FC2F5285C8F4240A4FCA4DAA7295EC0D68BA19C688F4240D218ADA3AA295EC0412B3064758F424096B20C71AC295EC0965B5A0D898F42404F232D95B7295EC0A4FCA4DAA78F424099F04BFDBC295EC0F92CCF83BB8F4240C80C54C6BF295EC0AB7823F3C88F42400FB9196EC0295EC05DE15D2EE28F42402F8B89CDC7295EC0156F641EF98F4240CB4A9352D0295EC0B97020240B904240390B7BDAE1295EC072E14048169042403D49BA66F2295EC072FE261422904240A4C7EF6DFA295EC05587DC0C37904240F5B9DA8AFD295EC031EBC5504E904240645DDC46032A5EC02AC6F99B50904240832F4CA60A2A5EC0CE70033E3F904240,Non-Farm,NF-03,38.3265 acre,#00FF00,1,medium,#00FF00,0.8,
0106000020E610000001000000010300000001000000070000005C1B2AC6F9295EC0548CF337A1904240C79DD2C1FA295EC086AC6EF59C904240925CFE43FA295EC01CF0F96184904240040473F4F8295EC0FF3EE3C28190424080D4264EEE295EC09CE1067C7E904240F9BD4D7FF6295EC006BB61DBA29042405C1B2AC6F9295EC0548CF337A1904240,Non-Farm,NF-05,1.20567 acre,#00FF00,1,medium,#00FF00,0.8,
0106000020E6100000010000000103000000010000000800000090DAC4C9FD2A5EC033F9669B1B8F4240DE718A8EE42A5EC08121AB5B3D8F424046D3D9C9E02A5EC041B79734468F4240D482177D052B5EC0ECDD1FEF558F424065FCFB8C0B2B5EC00FB40243568F424065FCFB8C0B2B5EC01EFE9AAC518F42409E4143FF042B5EC057EC2FBB278F424090DAC4C9FD2A5EC033F9669B1B8F4240,Non-Farm,NF-04,6.25954 acre,#00FF00,1,medium,#00FF00,0.8,
0106000020E6100000010000000103000000010000000A0000002C82FFAD64315EC08E40BCAE5F9042406F0D6C9560315EC0EA04341136904240481630815B315EC07923F3C81F904240CF2C095053315EC015C616821C904240855FEAE74D315EC095B7239C169042401361C3D32B315EC06397A8DE1A9042407B88467710315EC02A8C2D0439904240D7A3703D0A315EC0F163CC5D4B9042403B014D840D315EC0718FA50F5D9042402C82FFAD64315EC08E40BCAE5F904240,Duck Club,DC-06,23.5974 acre,#00FF00,1,medium,#00FF00,0.8,
0106000020E61000000100000001030000000100000005000000A9BC1DE1B42C5EC06AA4A5F2769042409B38B9DFA12C5EC0DC114E0B5E90424091F2936A9F2C5EC06A87BF266B90424029AE2AFBAE2C5EC03FA9F6E978904240A9BC1DE1B42C5EC06AA4A5F276904240,Non-Farm,NF-08,0.959709 acre,#00FF00,1,medium,#00FF00,0.8,
0106000020E610000001000000010300000001000000130000004F1E166A4D315EC00E84640113904240C5C9FD0E45315EC0EB56CF49EF8F42402C2B4D4A41315EC01D5A643BDF8F4240107A36AB3E315EC09609BFD4CF8F4240A5F78DAF3D315EC0DD989EB0C48F4240E15D2EE23B315EC039B4C876BE8F4240ACA8C1340C315EC0E42CEC69878F42407E350708E6305EC0AC730CC85E8F4240C286A757CA305EC0ECC039234A8F4240904946CEC2305EC0813E9127498F42405B087250C2305EC00E4A9869FB8F424090831266DA305EC0C078060DFD8F4240FE43FAEDEB305EC0406A1327F78F4240492EFF21FD305EC0320395F1EF8F42401B2FDD2406315EC095607138F38F4240693A3B191C315EC0B24B546F0D90424053CBD6FA22315EC0E388B5F8149042401A868F8829315EC0003ACC97179042404F1E166A4D315EC00E84640113904240,Duck Club,DC-04,76.5782 acre,#00FF00,1,medium,#00FF00,0.8,
0106000020E610000001000000010300000001000000150000009A42E73576315EC0BA1457957D8F424076C3B64599315EC0419AB1683A8F4240CFDA6D179A315EC0C93CF207038F424048A7AE7C96315EC0C91F0C3CF78E424052EDD3F198315EC03BAA9A20EA8E4240D3DEE00B93315EC082397AFCDE8E4240FDBCA94885315EC074D2FBC6D78E4240963E74417D315EC0BB61DBA2CC8E4240E5F21FD26F315EC0B41F2922C38E4240DEB06D5166315EC082E2C798BB8E4240EFFE78AF5A315EC06D73637AC28E424065AA605452315EC074982F2FC08E424025404D2D5B315EC03B8DB454DE8E42409E0C8E9257315EC0897B2C7DE88E4240BAA0BE654E315EC010AFEB17EC8E42405E2EE23B31315EC03485CE6BEC8E42409E7B0F971C315EC033DC80CF0F8F42400938842A35315EC0E561A1D6348F4240657094BC3A315EC02C2B4D4A418F42408542041C42315EC0B37BF2B0508F42409A42E73576315EC0BA1457957D8F4240,Duck Club,DC-08,65.8302 acre,#00FF00,1,medium,#00FF00,0.8,
0106000020E610000001000000010300000001000000100000000DE02D90A0325EC01327F73B149542407F6ABC7493325EC085B185200795424063B9A5D590325EC0DBA7E331039542408DB454DE8E325EC054742497FF944240545227A089325EC07E6FD39FFD9442407407B13385325EC014ED2AA4FC944240C3D8429083325EC0C51B9947FE944240EDD3F19881325EC08CD651D50495424094BC3AC780325EC0E2E995B20C954240EDD3F19881325EC0A27F828B159542400A85083884325EC08C101E6D1C9542406DE2E47E87325EC0371AC05B20954240836E2F698C325EC0C5724BAB21954240BBD05CA791325EC05AF0A2AF209542405BB1BFEC9E325EC030D80DDB169542400DE02D90A0325EC01327F73B14954240,Non-Farm,NF-11,3.35214 acre,#00FF00,1,medium,#00FF00,0.8,
0106000020E6100000010000000103000000010000000A0000000C0742B280315EC0D200DE02098E4240E8305F5E80315EC0A089B0E1E98D42402FDD240681315EC0B6F81400E38D4240164D672783315EC0CB67791EDC8D4240488AC8B08A315EC012F758FAD08D42408811C2A38D315EC03DD52137C38D42400F45813E91315EC0BD6F7CED998D42405D16139B8F315EC0BD6F7CED998D4240931D1B8178315EC0D200DE02098E42400C0742B280315EC0D200DE02098E4240,Non-Farm,NF-10,2.12596 acre,#00FF00,1,medium,#00FF00,0.8,
0106000020E6100000010000000103000000010000000E000000B7627FD93D315EC0FA27B858518F4240D0F23CB83B315EC0ECC039234A8F424050E449D235315EC03A92CB7F488F4240613255302A315EC09EEFA7C64B8F424002D9EBDD1F315EC0C8EA56CF498F42402592E86514315EC001309E41438F424065FCFB8C0B315EC0D0F23CB83B8F4240AD342905DD305EC0ACA8C1340C8F42406284F068E3305EC0F302ECA3538F4240FE9AAC510F315EC0641EF983818F4240D09B8A5418315EC07A7077D66E8F4240E527D53E1D315EC0CF66D5E76A8F42404CC3F01131315EC0A54E4013618F4240B7627FD93D315EC0FA27B858518F4240,Duck Club,DC-03,20.4184 acre,#00FF00,1,medium,#00FF00,0.8,
0106000020E61000000100000001030000000100000016000000FCA9F1D24D325EC0F0F96184F0944240EE42739D46325EC07077D66EBB944240952BBCCB45325EC086E63A8DB4944240B8019F1F46325EC0A99F3715A99442402ECA6C9049325EC0DB85E63A8D944240153AAFB14B325EC014AE47E17A944240BC22F8DF4A325EC0B875374F759442407C9BFEEC47325EC01CD313967894424031CEDF8442325EC07F30F0DC7B944240BC0512143F325EC0B16D516683944240F86BB2463D325EC04D2D5BEB8B9442409C33A2B437325EC05BB1BFEC9E944240FC6F253B36325EC0B1C403CAA6944240A3586E6935325EC0693524EEB1944240D99942E735325EC030F0DC7BB89442408AC8B08A37325EC0F085C954C19442407138F3AB39325EC05B25581CCE944240F146E6913F325EC07E18213CDA944240D8B628B341325EC0D42B6519E29442409C50888043325EC05B7C0A80F1944240183E22A644325EC0772D211FF4944240FCA9F1D24D325EC0F0F96184F0944240,Non-Farm,NF-12,7.47054 acre,#00FF00,1,medium,#00FF00,0.8,
0106000020E6100000010000000103000000010000000800000069A9BC1DE1305EC0AC5626FC528F4240B459F5B9DA305EC0B3CD8DE9098F4240E6797077D6305EC082902C60028F4240E25817B7D1305EC06C04E275FD8E4240ED815660C8305EC00282397AFC8E4240F4A62215C6305EC034BF9A03048F4240E23B31EBC5305EC097ADF545428F424069A9BC1DE1305EC0AC5626FC528F4240,Duck Club,DC-02,7.86416 acre,#00FF00,1,medium,#00FF00,0.8,
0106000020E61000000100000001030000000100000011000000946A9F8EC7305EC0C91F0C3CF78E4240DE54A4C2D8305EC0FB5C6DC5FE8E4240D00A0C59DD305EC02575029A088F4240172B6A300D315EC0DE3CD521378F4240F792C6681D315EC0BA83D899428F42402CF180B229315EC0D00F2384478F4240614F3BFC35315EC073D712F2418F4240105D50DF32315EC0DE3CD521378F424089EFC4AC17315EC057B26323108F4240892991442F315EC065A54929E88E42403AAFB14B54315EC06DCA15DEE58E424045F5D6C056315EC042B28009DC8E42403EB324404D315EC0ADDD76A1B98E4240E59B6D6E4C315EC0B4C876BE9F8E42409EEFA7C64B315EC04A0C022B878E42407BDAE1AFC9305EC05131CEDF848E4240946A9F8EC7305EC0C91F0C3CF78E4240,Duck Club,DC-01,84.3192 acre,#00FF00,1,medium,#00FF00,0.8,
